time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,istio-init_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,queue-master_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,payment_error,queue-master_error,shipping_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,queue-master_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,queue-master_latency-90,shipping_latency-90,user_latency-90
1702373290,1.1371650667082467,0.482066589118363,43.88180050727127,0.05196642618532807,,1.590910958622647,0.3510962559489421,0.7147065619223658,0.7978574099738264,0.6072030389226952,0.00008330767698353303,0.15325328878680317,3.8340296592043326,1.3524983270131608,0.47363292819936637,188841984,70279168,25042944,434057216,108720128,,322416640,35848192,10203136,248119296,91529216,4620288,3055616,297562112,12431360,34951168,2.049,1.965,10,1.961,2,2.008,2.016,1.972,0,,10,0,,0,0,0,0.004200000000000001,0.003203703703703704,0.0002505482456140351,0.003033898305084746,0.0031428571428571434,0.0030689655172413794,0.0034719101123595504,0.010508474576271187,0.00902439024390244,0.004966666666666667,0.00045098684210526313,0.004661016949152543,0.004857142857142858,0.004724137931034483,0.008846153846153844,0.02271186440677966
1702373291,1.1371650667082467,0.482066589118363,44.70439288454932,0.05196642618532807,,1.590910958622647,0.34546614593403197,0.7147065619223658,0.7978574099738264,0.6088483411044938,0.00008330767698353303,0.15325328878680317,4.076084690553718,1.3524983270131608,0.47363292819936637,188841984,70279168,25042944,434057216,108720128,,322416640,35844096,10203136,248119296,91529216,4620288,3055616,297562112,12431360,34951168,2.058,2,6.085,2.033,1.949,2,1.953,1.965,0,,6.085,0,,0,0,0,0.004200000000000001,0.003203703703703704,0.00025054824561403504,0.003033898305084746,0.003142857142857143,0.0030869565217391307,0.003553191489361702,0.010508474576271187,0.00902439024390244,0.004966666666666667,0.0004509868421052632,0.004661016949152543,0.004857142857142857,0.004756521739130435,0.009374999999999998,0.02271186440677966
1702373292,1.1371650667082467,0.482066589118363,45.52698526182737,0.0521544929059374,,1.590910958622647,0.34546614593403197,0.707717481851719,0.7978574099738264,0.6088483411044938,0.00008330767698353303,0.15325328878680317,4.076084690553718,1.3524983270131608,0.47363292819936637,188841984,70279168,25042944,434057216,108720128,,322416640,35844096,10203136,248119296,91529216,4620288,3055616,297562112,12431360,34951168,2.037,1.976,14.056,1.733,1.969,3.906,3.937,2,0,,14.056,0,,0,0,0,0.004200000000000001,0.003203703703703704,0.0002505482456140351,0.003033898305084746,0.0031428571428571434,0.0030869565217391303,0.0035531914893617025,0.010508474576271187,0.009024390243902438,0.004966666666666667,0.0004509868421052632,0.004661016949152543,0.004857142857142858,0.0047565217391304345,0.009375000000000003,0.02271186440677966
1702373293,0.9994377934726552,0.482066589118363,46.21785408243336,0.0521544929059374,,1.590910958622647,0.34546614593403197,0.707717481851719,0.7978574099738264,0.6088483411044938,0.00008330767698353303,0.15325328878680317,4.076084690553718,1.3524983270131608,0.4713528964414022,188841984,70279168,25063424,434057216,108720128,,322416640,35844096,10203136,248119296,91529216,4620288,3055616,297562112,12431360,34951168,2,2,30.12,2,2.114,2,2,2.037,0,,30.12,0,,0,0,0,0.004200000000000001,0.003203703703703704,0.0002505482456140351,0.003033898305084746,0.003142857142857143,0.0030869565217391303,0.0035531914893617025,0.010508474576271187,0.009024390243902438,0.004966666666666667,0.00045098684210526313,0.0046610169491525435,0.004857142857142858,0.0047565217391304345,0.009375000000000001,0.02271186440677966
1702373294,0.9804850423608511,0.482066589118363,47.037839517883675,0.0521544929059374,,1.590910958622647,0.34546614593403197,0.707717481851719,0.7978574099738264,0.6088483411044938,0.00008330767698353303,0.15325328878680317,4.076084690553718,1.3524983270131608,0.4713528964414022,188841984,70279168,25063424,434057216,108720128,,322416640,35844096,10203136,248119296,91529216,4620288,3055616,297562112,12431360,34951168,2,2,14,2,1.98,2,2,2,0,,14,0,,0,0,0,0.004157894736842105,0.0032244897959183673,0.0002505482456140351,0.003033898305084746,0.003142857142857143,0.0030869565217391303,0.0035531914893617025,0.010555555555555556,0.009102564102564102,0.00505,0.00045098684210526313,0.0046610169491525435,0.004857142857142858,0.0047565217391304345,0.009375000000000001,0.02277777777777778
1702373295,0.9615322912490469,0.482066589118363,47.85782495333399,0.0521544929059374,,1.590910958622647,0.34546614593403197,0.7010986820245869,0.7978574099738264,0.6088483411044938,0.0001129471849141784,0.15325328878680317,4.076084690553718,1.3524983270131608,0.4713528964414022,188841984,70279168,25063424,434057216,108720128,,322416640,35844096,10211328,248119296,91529216,4620288,3055616,297562112,12431360,34951168,2,2,18,2,2.012,2,2,2,0,,18,0,,0,0,0,0.004157894736842105,0.0033529411764705885,0.00025082236842105266,0.0030168067226890756,0.003181818181818182,0.0030869565217391303,0.003588235294117647,0.010129310344827586,0.009102564102564102,0.008000000000000002,0.00045148026315789476,0.004630252100840336,0.004927272727272728,0.0047565217391304345,0.009666666666666664,0.02264655172413793
1702373296,0.685442222222229,0.482066589118363,48.6778103887843,0.0521544929059374,,1.590910958622647,0.34546614593403197,0.7010986820245869,1.2165475685309357,0.6088483411044938,0.0001129471849141784,0.15325328878680317,4.076084690553718,1.3524983270131608,0.4062708452652557,188841984,70279168,25063424,434057216,108720128,,322416640,35844096,10211328,248442880,91529216,4620288,3055616,297562112,12431360,34951168,2,2,6,2,2,2,3.968,2,0,,6,0,,0,0,0,0.004157894736842105,0.0033529411764705885,0.00025082236842105266,0.0030168067226890756,0.003181818181818182,0.0030689655172413794,0.0035806451612903226,0.010129310344827586,0.009102564102564102,0.008000000000000002,0.00045148026315789476,0.004630252100840336,0.004927272727272728,0.004724137931034482,0.009411764705882354,0.02264655172413793
1702373297,0.685442222222229,0.482066589118363,49.19912612701873,0.0521544929059374,,1.590910958622647,0.34546614593403197,0.7010986820245869,1.2148547863262864,0.6088483411044938,0.0001129471849141784,0.15325328878680317,4.076084690553718,1.3524983270131608,0.4680765243615116,188841984,70279168,25063424,434057216,108720128,,322416640,35844096,10211328,248442880,91529216,4620288,3055616,297562112,12431360,34955264,2,2,14,2,2,2,2.004,2,0,,14,0,,0,0,0,0.004157894736842105,0.0033529411764705885,0.00025082236842105266,0.0030168067226890756,0.003181818181818182,0.0030689655172413794,0.003580645161290323,0.010129310344827586,0.009102564102564102,0.008000000000000002,0.00045148026315789476,0.004630252100840336,0.004927272727272728,0.004724137931034482,0.009411764705882357,0.02264655172413793
1702373298,1.1482522485690978,0.482066589118363,49.19912612701873,0.0521544929059374,,1.8418603418576884,0.34546614593403197,0.7010986820245869,1.4264021052136862,0.6088483411044938,0.0001129471849141784,0.15325328878680317,4.076084690553718,1.3524983270131608,0.4680765243615116,189313024,70279168,25063424,434057216,108720128,,322416640,35844096,10211328,248442880,91529216,4620288,3055616,297562112,12431360,34955264,2,2,6,2,2.11,2,2,2,0,,6,0,,0,0,0,0.004157894736842105,0.0033529411764705885,0.00025082236842105266,0.0030168067226890756,0.003181818181818182,0.0030689655172413794,0.0035806451612903226,0.010129310344827586,0.009102564102564102,0.008000000000000002,0.00045148026315789476,0.004630252100840336,0.004927272727272728,0.004724137931034482,0.009411764705882356,0.02264655172413793
1702373299,1.1482522485690978,0.482066589118363,49.19912612701873,0.0521544929059374,,1.5480734721858156,0.34077133383747327,0.7010986820245869,1.4264021052136862,0.6088483411044938,0.0001129471849141784,0.15325328878680317,3.602120959473374,1.3524983270131608,0.4680765243615116,189313024,70279168,25063424,434057216,108720128,,322420736,35844096,10211328,248442880,91529216,4620288,3055616,297562112,12431360,34955264,2,2,21.912,2,2,2,0,2,0,,21.912,0,,0,0,0,0.004157894736842105,0.003391304347826087,0.0002508223684210526,0.0030168067226890756,0.003181818181818182,0.0030689655172413794,0.0035806451612903226,0.010141509433962264,0.009102564102564102,0.0085,0.00045148026315789476,0.004630252100840336,0.004927272727272728,0.004724137931034482,0.009411764705882356,0.02270754716981132
1702373300,1.1482522485690978,0.4819391442369379,49.19912612701873,0.0521544929059374,,1.5480734721858156,0.34077133383747327,0.7010986820245869,1.4264021052136862,0.6088483411044938,0.0001129471849141784,0.15325328878680317,3.534186214630812,1.3524983270131608,0.4680765243615116,189313024,70279168,25063424,434057216,108720128,,322420736,35844096,10211328,248442880,91529216,4620288,3055616,297562112,12431360,34955264,2,2,10,2,2,2,2.012,2,0,,10,0,,0,0,0,0.004157894736842105,0.003376237623762376,0.000250814332247557,0.0030168067226890756,0.003181818181818182,0.0030689655172413794,0.003588235294117647,0.010258620689655173,0.009102564102564102,0.008181818181818184,0.0004514657980456026,0.004630252100840336,0.004927272727272728,0.004724137931034482,0.009374999999999998,0.022672413793103453
1702373301,1.1482522485690978,0.4819391442369379,49.19912612701873,0.0521544929059374,,1.5480734721858156,0.34077133383747327,0.7010986820245869,1.4264021052136862,0.6088483411044938,0.0001129471849141784,0.1599204401184935,3.287447655159468,1.1344961280416495,0.4680765243615116,189313024,70279168,25063424,434057216,108720128,,322420736,35844096,10211328,248442880,91529216,4620288,2924544,297242624,12431360,34955264,2,2,18,2,2,2,4,2,0,,18,0,,0,0,0,0.004157894736842105,0.003376237623762376,0.000250814332247557,0.0030168067226890756,0.0031818181818181815,0.0030689655172413794,0.0036086956521739133,0.010258620689655173,0.009102564102564102,0.008181818181818184,0.0004514657980456026,0.004630252100840336,0.004927272727272728,0.004724137931034482,0.009444444444444446,0.022672413793103453
1702373302,1.1482522485690978,0.40640120761710086,49.19912612701873,0.0521544929059374,,1.5480734721858156,0.34077133383747327,0.7010986820245869,1.4264021052136862,0.6088483411044938,0.0001129471849141784,0.13335196305966532,3.287447655159468,1.1212181581278273,0.4680765243615116,189313024,70279168,25063424,434057216,108720128,,322420736,35844096,10211328,248442880,91529216,4620288,2924544,297242624,12431360,34955264,2,2,18,2,2,2,4.04,2,0,,18,0,,0,0,0,0.004157894736842105,0.003376237623762376,0.000250814332247557,0.0030168067226890756,0.0031818181818181815,0.0030689655172413794,0.003608695652173913,0.010258620689655173,0.009102564102564102,0.008181818181818184,0.0004514657980456026,0.004630252100840336,0.004927272727272727,0.004724137931034482,0.009444444444444443,0.022672413793103453
1702373303,1.1482522485690978,0.3983688885464852,39.44632780119496,0.0521544929059374,,1.5480734721858156,0.34077133383747327,0.7010986820245869,1.4264021052136862,0.601668779832936,0.0001129471849141784,0.13605906746607346,3.287447655159468,1.0990512634469887,0.4680765243615116,189313024,70279168,25063424,434057216,108720128,,322420736,35844096,10211328,248442880,91545600,4620288,2924544,297242624,12431360,34955264,2,2,22,2,2,2,0,2,0,,22,0,,0,0,0,0.004157894736842105,0.003376237623762376,0.000250814332247557,0.0030168067226890756,0.0031818181818181815,0.0030689655172413794,0.0036086956521739133,0.010258620689655173,0.009102564102564102,0.008181818181818184,0.0004514657980456026,0.004630252100840336,0.004927272727272728,0.004724137931034482,0.009444444444444448,0.022672413793103453
1702373304,1.1482522485690978,0.3903365694758696,40.26396571247341,0.05299417798724731,,1.5480734721858156,0.34077133383747327,0.7010986820245869,1.4264021052136862,0.601668779832936,0.0001129471849141784,0.13876617187248166,3.287447655159468,1.07688436876615,0.40111134372322166,189313024,70279168,25063424,434057216,108720128,,322420736,35844096,10211328,248442880,91545600,4620288,2924544,297242624,12431360,34955264,2,2,14,2,2,2,4.024,2,0,,14,0,,0,0,0,0.004,0.0034175824175824176,0.000250814332247557,0.0030168067226890756,0.003181818181818182,0.0030689655172413794,0.0036086956521739133,0.01,0.009,0.008636363636363635,0.0004514657980456026,0.004630252100840336,0.004927272727272728,0.004724137931034482,0.009444444444444446,0.022692307692307692
1702373305,1.1482522485690978,0.4834365419365323,41.081603623751846,0.05299417798724731,,1.5480734721858156,0.34077133383747327,0.7010986820245869,1.4264021052136862,0.601668779832936,0.0001129471849141784,0.16242626438448887,3.287447655159468,1.3575778064188981,0.408932412703513,189313024,70295552,25063424,434057216,108720128,,322420736,35844096,10211328,248442880,91545600,4620288,2924544,297242624,12439552,34955264,2,2,6,2,2,2,0,2,0,,6,0,,0,0,0,0.004,0.003376237623762376,0.0002508214676889375,0.003033898305084746,0.0032222222222222222,0.0030689655172413794,0.0035882352941176473,0.010129310344827586,0.009,0.008181818181818184,0.00045147864184008765,0.0046610169491525435,0.005,0.004724137931034482,0.00911764705882353,0.02264655172413793
1702373306,1.1482522485690978,0.4834365419365323,49.058274676706496,0.04392816213689143,,1.5480734721858156,0.34077133383747327,0.7010986820245869,1.4264021052136862,0.601668779832936,0.0001129471849141784,0.16242626438448887,3.287447655159468,1.3575778064188981,0.4692641388174804,189313024,70295552,25063424,434057216,108720128,,322420736,35844096,10211328,248442880,91545600,4620288,2924544,297242624,12439552,34955264,2,2,17.893,2,1.898,2,4,2,0,,17.893,0,,0,0,0,0.004,0.003376237623762376,0.0002508214676889375,0.003033898305084746,0.0032222222222222222,0.0030689655172413794,0.0036086956521739133,0.010129310344827586,0.009,0.008181818181818184,0.00045147864184008765,0.0046610169491525435,0.005,0.004724137931034482,0.009210526315789476,0.02264655172413793
1702373307,1.1482522485690978,0.4834365419365323,49.058274676706496,0.04480525770637632,,1.5480734721858156,0.34077133383747327,0.6995763758957877,1.4264021052136862,0.601668779832936,0.0001129471849141784,0.16242626438448887,3.287447655159468,1.3575778064188981,0.4692641388174804,189313024,70295552,25063424,434057216,108720128,,322420736,35844096,10211328,248442880,91545600,4620288,2924544,297242624,12439552,34955264,2,2,8,2,2,2,2,2,0,,8,0,,0,0,0,0.004,0.003376237623762376,0.0002508214676889375,0.003033898305084746,0.0032222222222222222,0.0030689655172413794,0.0036086956521739133,0.010129310344827586,0.009,0.008181818181818184,0.00045147864184008765,0.0046610169491525435,0.005,0.004724137931034482,0.009210526315789476,0.02264655172413793
1702373308,1.1482522485690978,0.4834365419365323,48.96461599523716,0.05262573416909343,,1.5480734721858156,0.34077133383747327,0.6995763758957877,1.4264021052136862,0.601668779832936,0.0001129471849141784,0.16242626438448887,3.287447655159468,1.3575778064188981,0.4692641388174804,189313024,70295552,25071616,434057216,108720128,,322420736,35844096,10211328,248442880,91545600,4620288,2924544,297242624,12439552,34955264,2,2,18,2,2,2,0,2,0,,18,0,,0,0,0,0.004,0.003376237623762376,0.0002508214676889375,0.003033898305084746,0.0032222222222222222,0.0030689655172413794,0.0036086956521739133,0.010129310344827586,0.009,0.008181818181818184,0.00045147864184008765,0.0046610169491525435,0.005,0.004724137931034482,0.009210526315789476,0.02264655172413793
1702373309,1.1120184621731766,0.4834365419365323,48.96461599523716,0.05262573416909343,,1.2066231412411792,0.3431711566814099,0.6995763758957877,1.4264021052136862,0.6011764705882388,0.0001129471849141784,0.16242626438448887,3.287447655159468,1.3575778064188981,0.4692641388174804,189313024,70295552,25071616,434057216,108720128,,322457600,35852288,10211328,248442880,91545600,4620288,2924544,297242624,12439552,34955264,2,2,10.081,2,2.119,2,2.028,2,0,,10.081,0,,0,0,0,0.004,0.003391304347826087,0.0002508214676889375,0.003033898305084746,0.0032222222222222222,0.0030689655172413794,0.0036086956521739133,0.00984375,0.00911764705882353,0.0085,0.00045147864184008765,0.0046610169491525435,0.005,0.004724137931034482,0.009210526315789476,0.022617647058823527
1702373310,1.1120184621731766,0.4834365419365323,48.96461599523716,0.05262573416909343,,1.2313619523256842,0.3431711566814099,0.5404974400394579,1.4264021052136862,0.6011764705882388,0,0.16242626438448887,3.287447655159468,1.3575778064188981,0.41065304787917717,189313024,70295552,25071616,434057216,108720128,,322457600,35852288,10211328,248442880,91545600,4620288,2924544,297242624,12439552,34955264,2,2,10,2,2,2,1.984,2,0,,10,0,,0,0,0,0.004,0.003376237623762376,0.00025080906148867315,0.003033898305084746,0.003242990654205608,0.0030689655172413794,0.003682926829268293,0.009949999999999999,0.00911764705882353,0.008181818181818184,0.0004514563106796117,0.0046610169491525435,0.00541666666666667,0.004724137931034482,0.009473684210526315,0.02260526315789474
1702373311,1.1120184621731766,0.4834365419365323,48.96461599523716,0.05262573416909343,,1.2561007634101888,0.3431711566814099,0.5520890082871919,1.4264021052136862,0.6011764705882388,0,0.16242626438448887,3.287447655159468,1.3575778064188981,0.40283197889888583,189313024,70295552,25071616,434057216,108720128,,322457600,35852288,10211328,248442880,91545600,4620288,2924544,297242624,12439552,34955264,2,2,18,2,2,2,2,2,0,,18,0,,0,0,0,0.004,0.003376237623762376,0.00025080906148867315,0.003033898305084746,0.003242990654205608,0.0030689655172413794,0.0037272727272727275,0.009949999999999999,0.00911764705882353,0.008181818181818184,0.0004514563106796117,0.0046610169491525435,0.00541666666666667,0.004724137931034482,0.009347826086956524,0.02260526315789474
1702373312,1.1120184621731766,0.4834365419365323,48.96461599523716,0.05262573416909343,,1.4843286650702878,0.3431711566814099,0.5636805765349256,1.2040379036950826,0.6011764705882388,0,0.16242626438448887,3.0256774149844228,1.3575778064188981,0.39501090991859444,189313024,70295552,25071616,434057216,108720128,,322457600,35852288,10211328,248442880,91545600,4620288,2924544,297091072,12439552,34955264,2,2,14,2,2,2,4.04,2,0,,14,0,,0,0,0,0.004,0.003376237623762376,0.00025080906148867315,0.003033898305084746,0.003242990654205608,0.0030689655172413794,0.0037272727272727275,0.009949999999999999,0.00911764705882353,0.008181818181818184,0.0004514563106796117,0.0046610169491525435,0.00541666666666667,0.004724137931034482,0.009347826086956524,0.02260526315789474
1702373313,0.9507881409187569,0.4834365419365323,48.96461599523716,0.05262573416909343,,1.4843286650702878,0.3431711566814099,0.5752721447826595,1.0503349999999934,0.6011764705882388,0,0.16242626438448887,2.6323193140057173,1.3575778064188981,0.3871898409383031,189313024,70295552,25071616,434057216,108720128,,322457600,35852288,10211328,248442880,91545600,4620288,2924544,297091072,12439552,34955264,2,2,10,2,2,2,2,2,0,,10,0,,0,0,0,0.004,0.003376237623762376,0.00025080906148867315,0.003033898305084746,0.003242990654205608,0.0030689655172413794,0.0037272727272727275,0.009949999999999999,0.00911764705882353,0.008181818181818184,0.0004514563106796117,0.0046610169491525435,0.00541666666666667,0.004724137931034482,0.009347826086956524,0.02260526315789474
1702373314,0.932254499882537,0.4834365419365323,48.96461599523716,0.05262573416909343,,1.4843286650702878,0.3431711566814099,0.5868637130303933,1.0503349999999934,0.6011764705882388,0,0.16242626438448887,2.6323193140057173,1.3575778064188981,0.3793687719580118,189313024,70295552,25071616,434057216,108720128,,322457600,35852288,10211328,248442880,91545600,4620288,2924544,297091072,12439552,34955264,2,2,18,2,2,2,2,2,0,,18,0,,0,0,0,0.003926829268292683,0.003391304347826087,0.00025080906148867315,0.003033898305084746,0.003242990654205607,0.0030689655172413794,0.0037272727272727275,0.009945652173913043,0.0090625,0.0085,0.0004514563106796117,0.0046610169491525435,0.005416666666666663,0.004724137931034482,0.009347826086956524,0.02266346153846153
1702373315,0.9137208588463175,0.4834365419365323,48.96461599523717,0.05262573416909343,,1.4843286650702878,0.3431711566814099,0.5984552812781271,1.153638021119803,0.6011764705882388,0,0.16242626438448887,2.6323193140057173,1.3575778064188981,0.4710428255116918,189313024,70295552,25071616,434057216,108720128,,322457600,35852288,10211328,247902208,91545600,4620288,2924544,297091072,12439552,34955264,2,2,27.888,2,2,2,2,2,0,,27.888,0,,0,0,0,0.003926829268292683,0.003376237623762376,0.000250814332247557,0.003033898305084746,0.0032222222222222222,0.0030689655172413794,0.0038205128205128203,0.009759615384615384,0.0090625,0.008181818181818184,0.0004514657980456026,0.0046610169491525435,0.005,0.004724137931034482,0.009565217391304347,0.02251818181818182
1702373316,0.895187217810098,0.4948385026113859,48.96461599523717,0.05262573416909343,,1.4843286650702878,0.3431711566814099,0.6100468495258611,1.1767100893801512,0.6011764705882388,0.00010501619930733648,0.16242626438448887,2.6323193140057173,1.3575778064188981,0.4710428255116918,189313024,70295552,25071616,434057216,108720128,,322457600,35852288,10211328,247902208,91545600,4620288,2924544,297091072,12439552,34955264,2,2,10,2,2,2,2,2,0,,10,0,,0,0,0,0.003926829268292683,0.003376237623762376,0.000250814332247557,0.003033898305084746,0.0032222222222222222,0.0030512820512820517,0.003727272727272727,0.009759615384615384,0.0090625,0.008181818181818184,0.0004514657980456026,0.0046610169491525435,0.005,0.004692307692307693,0.009347826086956524,0.02251818181818182
1702373317,0.8766535767738783,0.47920179508964494,48.96461599523717,0.05262573416909343,,1.4843286650702878,0.3405557562620423,0.695494094864031,1.3843240956208949,0.6030475375081534,0.00010501619930733648,0.15972563328889214,2.6323193140057173,1.380628432821259,0.4710428255116918,189313024,70299648,25071616,434057216,108720128,,322457600,35852288,10211328,247902208,91545600,4620288,2924544,297091072,12439552,34955264,2,2,18,2,2,2,2,2,0,,18,0,,0,0,0,0.003926829268292683,0.003376237623762376,0.000250814332247557,0.003033898305084746,0.0032222222222222222,0.0030512820512820517,0.0037272727272727275,0.009759615384615384,0.0090625,0.008181818181818184,0.0004514657980456026,0.0046610169491525435,0.005,0.004692307692307693,0.009347826086956524,0.02251818181818182
1702373318,1.09945172046337,0.47920179508964494,48.96461599523717,0.05262573416909343,,1.4843286650702878,0.3405557562620423,0.695494094864031,1.3843240956208949,0.6030475375081534,0.00010501619930733648,0.15972563328889214,2.6323193140057173,1.380628432821259,0.4710428255116918,189353984,70299648,25071616,434057216,108720128,,322457600,35852288,10211328,247902208,91545600,4620288,2924544,297091072,12439552,34955264,2,2,22,2,1.898,2,4.057,2,0,,22,0,,0,0,0,0.003926829268292683,0.003376237623762376,0.000250814332247557,0.003033898305084746,0.0032222222222222222,0.0030512820512820517,0.0037272727272727275,0.009759615384615384,0.0090625,0.008181818181818184,0.0004514657980456026,0.0046610169491525435,0.005,0.004692307692307693,0.009347826086956524,0.02251818181818182
1702373319,1.09945172046337,0.479201795089645,48.96461599523717,0.0446842185177874,,1.4843286650702878,0.3405557562620423,0.695494094864031,1.3843240956208949,0.6030475375081534,0.00010501619930733648,0.15972563328889214,2.6323193140057173,1.380628432821259,0.4691865564840034,189353984,70299648,25071616,434057216,108720128,,322457600,35852288,10211328,247902208,91545600,4620288,2924544,297091072,12439552,34955264,2,2,22,2,2,2,2.024,2,0,,22,0,,0,0,0,0.004037974683544304,0.003365591397849462,0.000250814332247557,0.003033898305084746,0.0032222222222222222,0.0030512820512820517,0.0037272727272727275,0.009550000000000001,0.009142857142857144,0.00833333333333333,0.0004514657980456026,0.0046610169491525435,0.005,0.004692307692307693,0.009347826086956524,0.02221428571428571
1702373320,1.162510811552014,0.479201795089645,48.96461599523717,0.04380712294830252,,1.4843286650702878,0.3405557562620423,0.6057231945694561,1.3843240956208949,0.6030475375081534,0.00010501619930733648,0.16153549289659694,2.6323193140057173,1.3875977915211568,0.4691865564840034,189353984,70299648,25071616,434057216,108720128,,322457600,35852288,10211328,247902208,91545600,4620288,2924544,297091072,12427264,34955264,2,2,18,2,2.11,2,4.032,2,0,,18,0,,0,0,0,0.004037974683544304,0.003330097087378641,0.00025081788440567074,0.003033898305084746,0.0032018348623853213,0.0030512820512820517,0.00375,0.009669811320754718,0.009142857142857144,0.00777777777777778,0.00045147219193020726,0.0046610169491525435,0.004963302752293578,0.004692307692307693,0.009318181818181816,0.022245454545454544
1702373321,1.162510811552014,0.479201795089645,48.96461599523717,0.051998886123535745,,1.4843286650702878,0.3405557562620423,0.5941316263217223,1.3843240956208949,0.6030475375081534,0.00010501619930733648,0.16153549289659694,2.6323193140057173,1.3875977915211568,0.4691865564840034,189353984,70299648,25071616,434057216,108720128,,322457600,35852288,10211328,247902208,91545600,4620288,2924544,297091072,12427264,34955264,2,2,14,2,2,2,4,2,0,,14,0,,0,0,0,0.004037974683544304,0.003330097087378641,0.00025081788440567074,0.003033898305084746,0.0032018348623853213,0.0030512820512820517,0.003696629213483146,0.009669811320754718,0.009142857142857144,0.00777777777777778,0.00045147219193020726,0.004661016949152543,0.004963302752293578,0.004692307692307693,0.009130434782608695,0.022245454545454544
1702373322,1.162510811552014,0.479201795089645,48.96461599523717,0.051998886123535745,,1.4843286650702878,0.3405557562620423,0.5825400580739886,1.3843240956208949,0.6030475375081534,0.00010501619930733648,0.16153549289659694,2.6323193140057173,1.3875977915211568,0.4691865564840034,189353984,70299648,25071616,434057216,111443968,,322457600,35852288,10211328,247902208,91545600,4620288,2924544,297091072,12427264,34955264,2,2,6,2,2,2,4,2,0,,6,0,,0,0,0,0.004037974683544304,0.003330097087378641,0.00025081788440567074,0.003033898305084746,0.0032018348623853213,0.0030512820512820517,0.003696629213483146,0.009669811320754718,0.009142857142857144,0.00777777777777778,0.00045147219193020726,0.0046610169491525435,0.004963302752293578,0.004692307692307693,0.009130434782608695,0.022245454545454544
1702373323,1.162510811552014,0.479201795089645,33.42953500000001,0.04263283381167277,,1.4843286650702878,0.3405557562620423,0.5709484898262548,1.3843240956208949,0.6030475375081534,0.00010501619930733648,0.16153549289659694,1.7563241732159,1.3875977915211568,0.4691865564840033,189353984,70299648,25071616,434057216,111443968,,322457600,35852288,10211328,247902208,91545600,4620288,2924544,297091072,12427264,34955264,2,2,18,2,2,2,1.988,2,0,,18,0,,0,0,0,0.004037974683544304,0.003330097087378641,0.00025081788440567074,0.003033898305084746,0.0032018348623853213,0.0030512820512820517,0.003696629213483146,0.009669811320754718,0.009142857142857144,0.00777777777777778,0.00045147219193020726,0.0046610169491525435,0.004963302752293578,0.004692307692307693,0.009130434782608695,0.022245454545454544
1702373324,1.162510811552014,0.479201795089645,33.42953500000001,0.04351365928659421,,1.2703255797837794,0.3405557562620423,0.7130385592670208,1.3843240956208949,0.6030475375081534,0.00010501619930733648,0.16153549289659694,1.7563241732159,1.3875977915211568,0.4691865564840033,189353984,70299648,25071616,434057216,111443968,,322457600,35852288,10215424,247902208,91545600,4620288,2924544,297091072,12427264,34955264,2,4,8,2,2,2,4,2,0,,6,0,,0,0,0,0.003962962962962962,0.0033157894736842108,0.00025081788440567074,0.003033898305084746,0.0032018348623853213,0.0030512820512820517,0.003696629213483146,0.009642857142857142,0.008970588235294117,0.007857142857142856,0.00045147219193020726,0.0046610169491525435,0.004963302752293578,0.004692307692307693,0.009130434782608695,0.022269999999999995
1702373325,1.162510811552014,0.479201795089645,49.024891299372975,0.04439448476151567,,1.2455867686992743,0.3405557562620423,0.7130385592670208,1.3843240956208949,0.6030475375081534,0.00010501619930733648,0.16153549289659694,1.7563241732159,1.3875977915211568,0.4691865564840033,189353984,70299648,25075712,434057216,111443968,,322457600,35852288,10215424,247902208,91545600,4620288,2924544,297091072,12427264,34955264,2,24,24,2,1.901,2,4.057,2,0,,0,0,,0,0,0,0.003962962962962962,0.003309090909090909,0.0002565573770491804,0.0030512820512820517,0.0032222222222222222,0.0030512820512820517,0.0036829268292682925,0.009855769230769232,0.008970588235294117,0.007687500000000003,0.0004618032786885246,0.004692307692307693,0.005000000000000006,0.004692307692307693,0.009047619047619047,0.022342105263157896
